Date,BAC,BG,CNC,DHI,DLTR,EG,EXC,GS,KEY,LEN,MS,MU,NUE,NVR,PHM,PWR,RF,STLD,WHR
2019-06-05 00:00:00-04:00,24.664134979248047,47.38273620605469,53.869998931884766,42.44985580444336,100.29000091552734,227.17018127441406,30.0769100189209,167.56890869140625,13.4136962890625,49.249176025390625,36.48996353149414,32.74414825439453,45.28621292114258,3356.679931640625,30.25286293029785,36.80094909667969,11.581818580627441,23.364879608154297,104.10606384277344
2019-06-06 00:00:00-04:00,24.770753860473633,47.87801742553711,53.88999938964844,42.96347427368164,102.22000122070312,226.81149291992188,30.385421752929688,168.78717041015625,13.45340347290039,49.76878356933594,36.8167724609375,32.8718376159668,45.134033203125,3362.489990234375,30.016952514648438,36.34770202636719,11.590072631835938,23.1865177154541,106.24473571777344
2019-06-07 00:00:00-04:00,24.45978546142578,47.92147445678711,54.209999084472656,43.372474670410156,102.63999938964844,226.57827758789062,30.21603775024414,168.78717041015625,13.27074146270752,50.411197662353516,36.722171783447266,33.38254165649414,45.50999450683594,3391.0,30.90396499633789,36.751678466796875,11.457990646362305,23.12409210205078,106.71722412109375
2019-06-10 00:00:00-04:00,24.939563751220703,49.007633209228516,54.970001220703125,43.267845153808594,103.77999877929688,226.14784240722656,29.986162185668945,172.6198272705078,13.437520027160645,49.86325454711914,37.22956848144531,34.31555938720703,45.59951400756836,3402.35009765625,30.885093688964844,36.6432991027832,11.548798561096191,23.240022659301758,107.96063995361328
2019-06-11 00:00:00-04:00,25.090600967407227,48.8338508605957,54.15999984741211,42.678131103515625,106.52999877929688,223.34976196289062,29.768396377563477,173.1622314453125,13.691656112670898,49.38144302368164,37.556373596191406,34.21734619140625,46.31563949584961,3370.820068359375,30.668058395385742,36.692562103271484,11.945038795471191,23.74834442138672,108.01864624023438
2019-06-12 00:00:00-04:00,24.83294677734375,49.61589050292969,53.689998626708984,42.839820861816406,108.05000305175781,224.45286560058594,30.518503189086914,169.15176391601562,13.516937255859375,49.211387634277344,36.65336608886719,32.37094497680664,45.76960372924805,3395.0,30.34722137451172,36.731971740722656,11.75517463684082,23.213272094726562,107.90259552001953
2019-06-13 00:00:00-04:00,24.824058532714844,49.96345520019531,53.7400016784668,43.23929977416992,108.66000366210938,224.30039978027344,30.349132537841797,170.2455596923828,13.556649208068848,50.14668273925781,36.93717956542969,32.78343963623047,46.673702239990234,3395.81005859375,30.7733154296875,37.39212417602539,11.961548805236816,23.78401756286621,111.97267150878906
2019-06-14 00:00:00-04:00,24.91290855407715,50.276275634765625,53.54999923706055,43.714881896972656,110.30999755859375,225.14340209960938,30.73023796081543,170.43228149414062,13.6201810836792,50.590694427490234,36.825374603271484,32.0763053894043,46.27983474731445,3459.6201171875,31.104719161987305,37.2246208190918,12.044098854064941,23.56998634338379,112.47000885009766
2019-06-17 00:00:00-04:00,24.815176010131836,49.97214126586914,55.0099983215332,43.714881896972656,108.12999725341797,224.34524536132812,30.518503189086914,169.6942138671875,13.405750274658203,50.080543518066406,36.55876922607422,31.85041618347168,45.4294319152832,3430.0,30.92481231689453,36.968448638916016,11.837724685668945,23.391626358032227,114.44291687011719
2019-06-18 00:00:00-04:00,25.42823028564453,50.38054656982422,55.2599983215332,43.600746154785156,109.47000122070312,224.32728576660156,30.185791015625,173.38453674316406,13.659892082214355,49.58927917480469,37.2725715637207,33.67716979980469,47.10338592529297,3449.949951171875,31.152061462402344,37.85521697998047,12.275239944458008,25.505168914794922,117.53482818603516
